ImageFile:
1.00503 -0.123878 58043 1 0.167187 0.158654 1 1 622 0.0432144 -0.0914058 0.041795 -0.177537 -2.52746 106.062 
1.00012 -0.165478 58123 1 0.404687 0.160577 2 1 624 0.0422834 -0.0934405 0.0429379 -0.191745 -2.53336 106.308 
0.596655 -0.231271 58203 1 0.466667 0.167308 3 0 626 0.040174 -0.0966345 0.0465081 -0.242364 -2.56398 106.523 
0.499019 -0.222607 58243 1 0.466667 0.167308 4 0 627 0.0393644 -0.0955917 0.0435236 -0.235793 -2.54311 106.454 
0.387204 0.595842 58324 1 0.466667 0.167308 5 1 629 0.0376543 -0.0987159 0.0469533 -0.274088 -2.57141 106.164 
-0.0473443 5.52335 58403 1 0.465625 0.168269 6 0 631 0.0415734 -0.11434 0.0577212 -0.43892 -2.6876 102.639 
0.423954 2.83097 58444 1 0.504687 0.139423 7 0 632 0.0487488 -0.118422 0.0431124 -0.479675 -2.58012 101.712 
0.428162 0.895214 58524 1 0.681771 0.0817308 8 1 634 0.0424237 -0.0993635 0.0104777 -0.329969 -2.25519 104.133 
-0.0938428 3.14298 58604 1 0.776563 0.075 9 0 636 0.0440938 -0.105563 0.00390678 -0.392478 -2.20709 103.992 
0.450491 3.57396 58684 1 0.801562 0.0836538 10 0 638 0.0487017 -0.117592 0.0180062 -0.510189 -2.37845 100.882 
0.327122 1.49803 58724 1 0.825521 0.0980769 11 0 639 0.0599494 -0.100414 0.0036001 -0.339686 -2.22512 102.762 
0.433697 0.730461 58804 1 0.842187 0.0894231 12 1 641 0.0605447 -0.0981695 0.000802375 -0.308408 -2.1826 103.142 
0.438721 0.571215 58845 1 0.884375 0.0576923 13 1 642 0.0597085 -0.0976929 0.000587134 -0.308918 -2.17193 103.268 
0.437603 1.16207 58965 1 0.888542 0.0769231 14 1 645 0.056083 -0.0956022 -0.00190295 -0.299811 -2.13864 103.809 
0.180277 4.55821 59046 1 0.891146 0.113462 15 0 647 0.0526091 -0.0941296 0.00314862 -0.315331 -2.13193 102.093 
0.848847 3.45252 59085 1 0.892708 0.122115 16 0 648 0.0564334 -0.0989285 0.0208198 -0.3505 -2.27262 102.092 
0.458691 0.867031 59165 1 0.892708 0.122115 17 1 650 0.056967 -0.089022 0.00647986 -0.264518 -2.12639 104.015 
0.442307 0.65675 59205 1 0.892708 0.122115 18 1 651 0.0545283 -0.093258 0.0163815 -0.292985 -2.2451 103.881 
-0.0328612 0.31029 59287 1 0.892708 0.122115 19 1 653 0.0555902 -0.100776 -0.00469907 -0.374167 -2.06007 103.975 
-0.264887 0.139347 59366 1 0.892188 0.123077 20 0 655 0.0584706 -0.105556 0.0110009 -0.414351 -2.19356 104.204 
