ImageFile:
-0.417228 0.59309 71167 1 0.235937 0.293269 1 0 692 0.038911 -0.00548626 0.0113268 -2.1435 -1.38605 149.502 
-0.176133 0.439583 71287 1 0.235937 0.293269 2 1 695 0.0416495 -0.00408451 0.0105009 -2.09459 -1.39115 149.789 
-0.187235 0.425379 71326 1 0.235937 0.293269 3 1 696 0.0425243 -0.00486137 0.0120598 -2.09523 -1.40823 149.857 
-0.189147 0.429815 71406 1 0.235937 0.293269 4 1 698 0.0426296 -0.00520453 0.0115022 -2.09181 -1.41352 149.899 
0.0657515 0.231921 71486 1 0.235417 0.292308 5 1 700 0.0426949 -0.0092381 0.0112354 -2.12735 -1.43048 150.569 
0.0657515 0.231921 71486 1 0.233854 0.293269 6 1 700 0.0426949 -0.0092381 0.0112354 -2.12735 -1.43048 150.569 
0.00774309 0.116348 71647 1 0.23125 0.305769 7 1 704 0.0425054 -0.0104977 0.00336764 -2.12783 -1.34446 150.376 
-0.103872 0.421024 71687 1 0.21875 0.414423 8 1 705 0.0433479 -0.011125 0.00471352 -2.12683 -1.34738 150.307 
-0.179501 0.644046 71807 1 0.192708 0.709615 9 1 708 0.0435346 -0.0101802 0.00677815 -2.08847 -1.28017 149.755 
-0.179501 0.644046 71807 1 0.159375 0.953846 10 1 708 0.0435346 -0.0101802 0.00677815 -2.08847 -1.28017 149.755 
-0.253728 0.625803 71927 1 0.156771 1.01058 11 0 711 0.044925 -0.0093783 0.00440945 -2.09305 -1.24699 149.65 
-0.270271 1.65843 72008 1 0.154688 1.00096 12 0 713 0.0439854 -0.0094206 0.00298925 -2.11794 -1.259 149.873 
0.834762 1.16849 72088 1 0.150521 0.952885 13 0 715 0.0438969 -0.00466762 0.00971437 -2.093 -1.33841 150.606 
-11.2175 22.0166 72127 1 0.154167 0.9 14 0 716 0.0429767 -0.00453866 0.0101634 -2.10339 -1.34084 150.753 
-0.41306 2.96579 72248 1 0.151042 0.911538 15 0 719 0.0401831 -0.00119115 0.0161283 -2.07154 -1.42037 151.111 
-0.311302 2.5126 72329 1 0.113021 1.01635 16 0 721 0.0399404 0.000127493 0.0158037 -2.06462 -1.42713 151.191 
-0.399067 2.43387 72368 1 0.084375 1.0375 17 0 722 0.0385185 -0.000948826 0.017973 -2.0763 -1.4457 151.317 
-0.382014 2.16884 72450 1 0.0817708 1.02885 18 0 724 0.038033 0.000987854 0.0169089 -2.0675 -1.43693 151.462 
-0.328765 2.14952 72488 1 0.0765625 1.00192 19 0 725 0.0382834 0.00426316 0.0195955 -2.04192 -1.4651 151.5 
-0.253617 1.71167 72608 1 0.0692708 0.980769 20 0 728 0.0380491 0.00201588 0.0137739 -2.08358 -1.41372 151.29 
-0.343513 1.67579 72689 1 0.06875 0.974038 21 0 730 0.0375386 0.00186511 0.0145454 -2.10444 -1.4162 151.228 
-0.332081 1.73119 72729 1 0.06875 0.974038 22 0 731 0.0370951 0.00254447 0.0169973 -2.10923 -1.44435 151.41 
-0.3802 1.65811 72769 1 0.06875 0.974038 23 0 732 0.0366623 -0.000520043 0.0137655 -2.14798 -1.41979 151.341 
0.121105 0.65598 72889 1 0.06875 0.974038 24 1 735 0.036372 0.00520462 0.014061 -2.13304 -1.47781 151.591 
0.148054 0.636866 72929 1 0.06875 0.974038 25 1 736 0.036315 0.00558097 0.0130266 -2.13391 -1.48896 151.705 
0.141893 0.638231 73009 1 0.06875 0.974038 26 1 738 0.036298 0.00572014 0.0129277 -2.13516 -1.48987 151.693 
-0.125456 0.120962 73090 1 0.06875 0.974038 27 1 740 0.0369896 0.00864665 0.0127572 -2.12091 -1.49962 151.657 
-0.125456 0.120962 73090 1 0.06875 0.974038 28 1 740 0.0369896 0.00864665 0.0127572 -2.12091 -1.49962 151.657 
-0.212722 0.0125501 73250 1 0.06875 0.974038 29 0 744 0.0365898 0.00590856 0.00988919 -2.16099 -1.48141 151.651 
-0.219289 0.0324987 73290 1 0.06875 0.974038 30 0 745 0.036927 0.00544498 0.00977708 -2.16939 -1.48462 151.695 
-0.23723 0.00751045 73370 1 0.06875 0.974038 31 0 747 0.0370646 0.0061668 0.00872748 -2.16979 -1.49168 151.837 
-0.234794 0.0475699 73451 1 0.06875 0.974038 32 0 749 0.0370281 0.00739374 0.00928479 -2.15801 -1.53142 151.91 
-0.274654 0.124068 73531 1 0.06875 0.974038 33 0 751 0.0365144 0.00469768 0.0111234 -2.19041 -1.55265 152.037 
-0.283434 0.189116 73610 1 0.06875 0.974038 34 0 753 0.0358773 0.00367143 0.00939235 -2.20303 -1.53976 152.01 
-0.277148 0.191434 73650 1 0.06875 0.974038 35 0 754 0.0356825 0.00217605 0.00812675 -2.21961 -1.53188 151.966 
-0.194991 0.330342 73731 1 0.06875 0.974038 36 1 756 0.0354702 0.00383371 0.00720929 -2.20888 -1.5533 152.099 
-1.09496 2.49243 73811 1 0.06875 0.974038 37 0 758 0.0318689 0.00193087 0.00518609 -2.24674 -1.54538 152.236 
-0.508366 1.28648 73891 1 0.06875 0.974038 38 0 760 0.0299602 0.00176263 0.00996028 -2.25328 -1.59625 152.51 
-0.371636 0.621919 73971 1 0.06875 0.974038 39 0 762 0.0311998 0.00149425 0.0098884 -2.2614 -1.57002 152.203 
-0.315009 0.486659 74011 1 0.06875 0.974038 40 0 763 0.0305674 0.00160374 0.0101828 -2.26218 -1.5665 152.198 
-0.157588 0.262798 74132 1 0.06875 0.974038 41 1 766 0.0316758 0.00557874 0.00607882 -2.2304 -1.5037 152.076 
